Id,¶È,PageRank,Betweenness Centrality,Eigenvector Centrality
34347,0,3.44E-06,0.0000 ,0.0001 
34348,0,3.44E-06,0.0000 ,0.0001 
34349,0,7.59E-06,2169.6945 ,0.0023 
34350,0,3.52E-06,0.0000 ,0.0001 
34351,0,8.85E-06,6768.0087 ,0.0084 
34352,0,3.27E-06,0.0000 ,0.0001 
34353,0,3.33E-06,0.0000 ,0.0001 
34354,0,3.09E-06,0.0000 ,0.0001 
34355,0,3.14E-06,0.0000 ,0.0001 
34356,0,5.47E-06,59.6323 ,0.0002 
34357,0,3.38E-06,0.0000 ,0.0001 
34358,0,3.38E-06,0.0000 ,0.0001 
34359,0,6.67E-06,2277.1762 ,0.0012 
34360,0,1.35E-05,152748.6719 ,0.0008 
34361,0,8.83E-06,1497.6312 ,0.0010 
34362,0,1.41E-05,1898.3399 ,0.0005 
34363,0,2.46E-05,94615.1324 ,0.0028 
34364,0,1.21E-05,38.3996 ,0.0009 
34365,0,8.40E-06,32.6139 ,0.0005 
34366,0,1.14E-05,34.5996 ,0.0006 
34367,0,8.57E-06,29.0914 ,0.0004 
34368,0,3.24E-06,0.0000 ,0.0001 
34369,0,3.35E-06,0.0000 ,0.0001 
34370,0,5.19E-06,0.0000 ,0.0004 
34371,0,3.64E-06,0.0000 ,0.0001 
34372,0,3.43E-06,0.0000 ,0.0001 
34373,0,4.70E-06,0.0000 ,0.0001 
34374,0,9.74E-06,31807.3842 ,0.0004 
34375,0,4.67E-06,0.0000 ,0.0001 
34376,0,4.67E-06,0.0000 ,0.0001 
34377,0,4.67E-06,0.0000 ,0.0001 
34378,0,4.67E-06,0.0000 ,0.0001 
34379,0,5.09E-06,0.0000 ,0.0001 
34380,0,6.66E-06,878.6121 ,0.0007 
34381,0,2.94E-05,464016.8149 ,0.0087 
34382,0,4.49E-06,30.3800 ,0.0015 
34383,0,2.85E-06,0.0000 ,0.0007 
34384,0,3.75E-06,49.2112 ,0.0008 
34385,0,7.23E-06,75875.0000 ,0.0012 
34386,0,5.35E-06,49174.7709 ,0.0007 
34387,0,5.77E-06,23535.3466 ,0.0011 
34388,0,3.88E-06,501.7075 ,0.0008 
34389,0,2.85E-06,0.0000 ,0.0007 
34390,0,2.85E-06,0.0000 ,0.0007 
34391,0,1.51E-05,216773.9502 ,0.0018 
34392,0,9.56E-06,2695.2224 ,0.0021 
34393,0,3.23E-06,0.0000 ,0.0001 
34394,0,2.92E-06,0.0000 ,0.0001 
34395,0,1.57E-05,179262.9570 ,0.0014 
34396,0,4.14E-06,321.2207 ,0.0003 
34397,0,7.19E-06,75972.1198 ,0.0008 
34398,0,4.37E-06,361.5639 ,0.0004 
34399,0,2.85E-06,0.0000 ,0.0003 
34400,0,2.85E-06,0.0000 ,0.0003 
34401,0,8.12E-06,75922.5764 ,0.0004 
34402,0,3.63E-06,0.0000 ,0.0001 
34403,0,6.54E-06,654.5647 ,0.0022 
34404,0,7.41E-06,75908.7772 ,0.0004 
34405,0,8.70E-06,534.6416 ,0.0004 
34406,0,3.08E-06,0.0000 ,0.0001 
34407,0,1.03E-05,78829.7698 ,0.0058 
34408,0,7.16E-06,15340.9249 ,0.0016 
34409,0,9.54E-06,76325.6325 ,0.0007 
34410,0,9.77E-06,75911.8943 ,0.0003 
34411,0,2.97E-06,0.0000 ,0.0001 
34412,0,2.97E-06,0.0000 ,0.0001 
34413,0,2.97E-06,0.0000 ,0.0001 
34414,0,5.04E-06,0.0000 ,0.0002 
34415,0,3.41E-06,30.4308 ,0.0008 
34416,0,5.11E-06,162.5886 ,0.0004 
34417,0,2.93E-06,0.0000 ,0.0001 
34418,0,9.69E-06,76942.4630 ,0.0017 
34419,0,7.46E-06,75875.0000 ,0.0002 
34420,0,1.39E-05,163290.8408 ,0.0061 
34421,0,9.45E-06,76109.1760 ,0.0003 
34422,0,5.10E-06,2984.4957 ,0.0022 
34423,0,3.56E-06,0.0000 ,0.0001 
34424,0,4.22E-06,245.9102 ,0.0006 
34425,0,1.50E-05,98067.5036 ,0.0024 
34426,0,3.18E-06,0.0000 ,0.0001 
34427,0,7.62E-06,75875.0000 ,0.0002 
34428,0,3.18E-06,0.0000 ,0.0001 
34429,0,3.18E-06,0.0000 ,0.0001 
34430,0,3.31E-06,0.0000 ,0.0001 
34431,0,3.31E-06,0.0000 ,0.0001 
34432,0,3.86E-06,0.0000 ,0.0001 
34433,0,8.21E-06,76560.3577 ,0.0013 
34434,0,3.68E-06,15.0418 ,0.0005 
34435,0,2.70E-06,0.0000 ,0.0004 
34436,0,2.07E-05,87358.7106 ,0.0018 
34437,0,3.70E-06,0.0000 ,0.0003 
34438,0,5.19E-06,6632.9542 ,0.0036 
34439,0,2.70E-06,0.0000 ,0.0002 
34440,0,2.70E-06,0.0000 ,0.0002 
34441,0,3.06E-06,0.0000 ,0.0001 
34442,0,4.48E-06,565.4301 ,0.0007 
34443,0,2.75E-06,0.0000 ,0.0001 
34444,0,3.10E-06,0.0000 ,0.0001 
34445,0,3.10E-06,0.0000 ,0.0001 
34446,0,6.31E-06,21.1362 ,0.0018 
34447,0,2.69E-06,0.0000 ,0.0003 
34448,0,6.61E-06,556.2497 ,0.0014 
34449,0,8.93E-06,47033.3190 ,0.0004 
34450,0,2.94E-06,0.0000 ,0.0001 
34451,0,3.30E-06,0.0000 ,0.0001 
34452,0,3.30E-06,0.0000 ,0.0001 
34453,0,3.30E-06,0.0000 ,0.0001 
34454,0,6.92E-06,75928.5277 ,0.0011 
34455,0,3.59E-06,34.1324 ,0.0002 
34456,0,5.02E-06,0.0000 ,0.0004 
34457,0,5.72E-06,480.4382 ,0.0015 
34458,0,3.35E-06,0.0000 ,0.0001 
34459,0,3.35E-06,0.0000 ,0.0001 
34460,0,1.44E-05,151749.0000 ,0.0002 
34461,0,4.65E-06,284.0163 ,0.0002 
34462,0,3.02E-06,0.0000 ,0.0001 
34463,0,2.64E-06,0.0000 ,0.0003 
34464,0,1.09E-05,94147.0658 ,0.0055 
34465,0,1.11E-05,76951.3218 ,0.0005 
34466,0,4.20E-06,27.8983 ,0.0002 
34467,0,2.98E-06,0.0000 ,0.0001 
34468,0,4.31E-06,0.0000 ,0.0002 
34469,0,3.71E-06,0.0000 ,0.0008 
34470,0,8.80E-06,802.8698 ,0.0012 
34471,0,3.34E-06,0.0000 ,0.0008 
34472,0,3.15E-06,0.0000 ,0.0001 
34473,0,1.33E-05,82889.2066 ,0.0014 
34474,0,8.32E-06,303488.0000 ,0.0004 
34475,0,4.45E-06,87.5448 ,0.0015 
34476,0,1.15E-05,80845.4499 ,0.0006 
34477,0,3.92E-06,235.5232 ,0.0006 
34478,0,7.34E-06,75875.0000 ,0.0002 
34479,0,3.01E-06,0.0000 ,0.0001 
34480,0,3.57E-06,0.0000 ,0.0001 
34481,0,3.57E-06,0.0000 ,0.0001 
34482,0,7.72E-06,76016.3833 ,0.0003 
34483,0,2.82E-06,0.0000 ,0.0001 
34484,0,4.09E-06,0.0000 ,0.0002 
34485,0,2.86E-06,0.0000 ,0.0001 
34486,0,2.86E-06,0.0000 ,0.0001 
34487,0,1.00E-05,3421.6180 ,0.0005 
34488,0,5.00E-06,0.0000 ,0.0002 
34489,0,2.77E-06,0.0000 ,0.0003 
34490,0,2.77E-06,0.0000 ,0.0003 
34491,0,2.77E-06,0.0000 ,0.0003 
34492,0,2.33E-05,160078.0631 ,0.0027 
34493,0,2.85E-06,0.0000 ,0.0002 
34494,0,2.79E-06,0.0000 ,0.0002 
34495,0,7.37E-06,2251.5165 ,0.0018 
34496,0,4.84E-06,300.0504 ,0.0009 
34497,0,7.51E-06,9996.6869 ,0.0010 
34498,0,8.21E-06,75903.2007 ,0.0003 
34499,0,1.72E-05,82697.3677 ,0.0136 
34500,0,1.58E-05,153809.2923 ,0.0007 
34501,0,3.65E-06,0.0000 ,0.0001 
34502,0,2.61E-06,0.0000 ,0.0009 
34503,0,2.61E-06,0.0000 ,0.0009 
34504,0,1.76E-05,154078.1272 ,0.0135 
34505,0,5.35E-06,1884.1120 ,0.0018 
34506,0,5.13E-06,177.3703 ,0.0003 
34507,0,4.43E-06,0.0000 ,0.0001 
34508,0,4.43E-06,0.0000 ,0.0001 
34509,0,4.43E-06,0.0000 ,0.0001 
34510,0,4.43E-06,0.0000 ,0.0001 
34511,0,4.43E-06,0.0000 ,0.0001 
34512,0,3.97E-06,0.0000 ,0.0001 
34513,0,3.98E-06,0.0000 ,0.0001 
34514,0,5.62E-06,26.9938 ,0.0001 
34515,0,4.98E-06,182.7297 ,0.0032 
34516,0,4.05E-06,0.0000 ,0.0002 
34517,0,1.20E-05,112639.5104 ,0.0035 
34518,0,3.69E-06,0.0000 ,0.0003 
34519,0,3.07E-06,0.0000 ,0.0001 
34520,0,4.77E-06,0.0000 ,0.0002 
34521,0,5.29E-06,0.0000 ,0.0001 
34522,0,1.52E-05,98468.5510 ,0.0104 
34523,0,1.37E-05,83345.0093 ,0.0015 
34524,0,1.75E-05,227622.0000 ,0.0004 
34525,0,2.96E-06,0.0000 ,0.0002 
34526,0,2.96E-06,0.0000 ,0.0002 
34527,0,2.96E-06,0.0000 ,0.0002 
34528,0,2.96E-06,0.0000 ,0.0002 
34529,0,2.96E-06,0.0000 ,0.0002 
34530,0,2.96E-06,0.0000 ,0.0002 
34531,0,5.45E-06,961.0604 ,0.0025 
34532,0,2.89E-06,0.0000 ,0.0002 
34533,0,2.89E-06,0.0000 ,0.0002 
34534,0,4.91E-06,199.7959 ,0.0002 
34535,0,3.84E-06,0.0000 ,0.0001 
34536,0,3.84E-06,0.0000 ,0.0001 
34537,0,3.80E-05,389439.2011 ,0.0140 
34538,0,1.56E-05,112.3192 ,0.0012 
34539,0,1.58E-05,11603.4408 ,0.0007 
34540,0,5.37E-06,0.0000 ,0.0003 
34541,0,3.16E-06,0.0000 ,0.0001 
34542,0,4.17E-06,0.0000 ,0.0002 
34543,0,7.51E-06,97.0138 ,0.0004 
34544,0,3.84E-06,0.0000 ,0.0001 
34545,0,4.83E-06,20.5458 ,0.0015 
34546,0,3.70E-06,0.0000 ,0.0001 
34547,0,4.09E-06,38.8103 ,0.0003 
34548,0,7.88E-06,75875.0000 ,0.0001 
34549,0,9.10E-06,610.1327 ,0.0003 
34550,0,1.72E-05,228100.3248 ,0.0005 
34551,0,1.46E-05,69067.8750 ,0.0024 
34552,0,7.74E-06,75944.4701 ,0.0003 
34553,0,8.43E-06,75875.0000 ,0.0001 
34554,0,3.70E-06,0.0000 ,0.0001 
34555,0,2.85E-06,0.0000 ,0.0002 
34556,0,2.85E-06,0.0000 ,0.0002 
34557,0,1.10E-05,76806.1129 ,0.0028 
34558,0,2.88E-06,0.0000 ,0.0001 
34559,0,3.47E-06,0.0000 ,0.0014 
34560,0,6.80E-06,75904.1891 ,0.0004 
34561,0,2.79E-06,0.0000 ,0.0002 
34562,0,8.82E-06,75875.0000 ,0.0008 
34563,0,7.08E-06,0.0000 ,0.0008 
34564,0,1.17E-05,81523.3922 ,0.0025 
34565,0,1.00E-05,67.0156 ,0.0012 
34566,0,3.58E-06,194.7728 ,0.0016 
34567,0,4.63E-06,301.5397 ,0.0009 
34568,0,2.65E-06,0.0000 ,0.0003 
34569,0,4.10E-06,10.1440 ,0.0007 
34570,0,3.85E-06,0.0000 ,0.0004 
34571,0,4.69E-06,0.0000 ,0.0003 
34572,0,4.69E-06,0.0000 ,0.0003 
34573,0,2.74E-06,0.0000 ,0.0006 
34574,0,3.94E-05,531104.0000 ,0.0010 
34575,0,3.93E-06,219.1066 ,0.0010 
34576,0,4.91E-06,23.5662 ,0.0020 
34577,0,4.00E-06,79.9640 ,0.0002 
34578,0,3.49E-06,0.0000 ,0.0004 
34579,0,3.49E-06,0.0000 ,0.0004 
34580,0,1.56E-05,18179.0820 ,0.0016 
34581,0,4.26E-06,0.0000 ,0.0002 
34582,0,7.48E-06,6123.1569 ,0.0013 
34583,0,1.09E-05,151786.2106 ,0.0006 
34584,0,2.80E-06,0.0000 ,0.0002 
34585,0,2.80E-06,0.0000 ,0.0002 
34586,0,4.87E-06,0.0000 ,0.0003 
34587,0,4.87E-06,0.0000 ,0.0003 
34588,0,4.22E-06,682.0259 ,0.0003 
34589,0,2.80E-06,0.0000 ,0.0002 
34590,0,2.80E-06,0.0000 ,0.0002 
34591,0,2.80E-06,0.0000 ,0.0002 
34592,0,2.86E-06,0.0000 ,0.0001 
34593,0,3.58E-06,50.1802 ,0.0007 
34594,0,1.40E-05,78131.5739 ,0.0008 
34595,0,6.61E-06,42.5986 ,0.0008 
34596,0,5.26E-06,28.8537 ,0.0005 
34597,0,3.82E-06,171.7116 ,0.0005 
34598,0,2.95E-06,0.0000 ,0.0001 
34599,0,4.28E-06,0.0000 ,0.0001 
34600,0,9.33E-06,75875.0000 ,0.0001 
34601,0,4.13E-06,3.0934 ,0.0008 
34602,0,2.71E-06,0.0000 ,0.0002 
34603,0,2.71E-06,0.0000 ,0.0002 
34604,0,2.71E-06,0.0000 ,0.0002 
34605,0,3.45E-06,0.0000 ,0.0001 
34606,0,3.45E-06,0.0000 ,0.0001 
34607,0,6.38E-06,0.0000 ,0.0001 
34608,0,1.03E-05,75875.0000 ,0.0002 
34609,0,4.00E-06,0.0000 ,0.0005 
34610,0,3.30E-06,0.0000 ,0.0001 
34611,0,3.30E-06,0.0000 ,0.0001 
34612,0,3.11E-06,0.0000 ,0.0001 
34613,0,3.06E-06,0.0000 ,0.0001 
34614,0,4.91E-06,0.0000 ,0.0001 
34615,0,3.82E-06,0.0000 ,0.0001 
34616,0,4.33E-06,108.1940 ,0.0021 
34617,0,6.24E-06,769.5190 ,0.0019 
34618,0,5.01E-06,915.0952 ,0.0030 
34619,0,4.46E-06,291.4824 ,0.0003 
34620,0,3.45E-06,0.0000 ,0.0001 
34621,0,3.45E-06,0.0000 ,0.0001 
34622,0,3.45E-06,0.0000 ,0.0001 
34623,0,1.25E-05,6239.7744 ,0.0048 
34624,0,9.86E-06,3951.9119 ,0.0074 
34625,0,4.72E-06,200.3775 ,0.0011 
34626,0,3.82E-06,0.0000 ,0.0004 
34627,0,1.23E-05,52371.4833 ,0.0113 
34628,0,1.14E-05,93140.1977 ,0.0010 
34629,0,7.27E-06,75875.0000 ,0.0006 
34630,0,1.02E-05,41553.2453 ,0.0006 
34631,0,2.91E-06,0.0000 ,0.0003 
34632,0,2.91E-06,0.0000 ,0.0003 
34633,0,2.91E-06,0.0000 ,0.0003 
34634,0,2.91E-06,0.0000 ,0.0003 
34635,0,2.91E-06,0.0000 ,0.0003 
34636,0,2.91E-06,0.0000 ,0.0003 
34637,0,3.24E-06,0.0000 ,0.0001 
34638,0,7.92E-06,151748.0000 ,0.0002 
34639,0,6.26E-06,97.7909 ,0.0003 
34640,0,4.19E-06,56.5163 ,0.0003 
34641,0,7.99E-06,75875.0000 ,0.0001 
34642,0,5.58E-06,23.2872 ,0.0001 
34643,0,5.60E-06,127.7213 ,0.0003 
34644,0,3.92E-06,0.0000 ,0.0001 
34645,0,8.85E-06,151748.0000 ,0.0001 
34646,0,6.18E-06,9.4829 ,0.0001 
34647,0,3.47E-06,0.0000 ,0.0001 
34648,0,4.75E-06,0.0000 ,0.0016 
34649,0,9.94E-06,0.0000 ,0.0003 
34650,0,9.94E-06,0.0000 ,0.0003 
34651,0,9.94E-06,0.0000 ,0.0003 
34652,0,9.94E-06,0.0000 ,0.0003 
34653,0,1.17E-05,26378.6050 ,0.0039 
34654,0,4.60E-06,268.4405 ,0.0012 
34655,0,6.24E-06,0.0000 ,0.0001 
34656,0,6.24E-06,0.0000 ,0.0001 
34657,0,1.54E-05,2392.1508 ,0.0004 
34658,0,4.91E-06,0.0000 ,0.0001 
34659,0,2.92E-06,0.0000 ,0.0001 
34660,0,2.92E-06,0.0000 ,0.0001 
34661,0,7.05E-06,75875.0000 ,0.0002 
34662,0,5.78E-06,0.0000 ,0.0004 
34663,0,6.42E-06,27154.7183 ,0.0001 
34664,0,1.29E-05,82187.1886 ,0.0081 
34665,0,2.82E-06,0.0000 ,0.0002 
34666,0,4.91E-06,0.0000 ,0.0003 
34667,0,3.53E-05,921120.7877 ,0.0030 
34668,0,4.91E-06,0.0000 ,0.0003 
34669,0,3.26E-06,0.0000 ,0.0001 
34670,0,4.20E-06,81.6616 ,0.0002 
34671,0,4.38E-06,17.0420 ,0.0002 
34672,0,3.22E-06,0.0000 ,0.0001 
34673,0,1.10E-05,3071.4477 ,0.0155 
34674,0,1.65E-05,160665.0523 ,0.0029 
34675,0,5.30E-06,190.7554 ,0.0009 
34676,0,1.14E-05,85343.6076 ,0.0022 
34677,0,2.88E-06,0.0000 ,0.0007 
34678,0,2.88E-06,0.0000 ,0.0007 
34679,0,3.93E-06,0.0000 ,0.0008 
34680,0,3.90E-06,0.0000 ,0.0008 
34681,0,6.02E-06,0.0000 ,0.0009 
34682,0,3.66E-06,0.0000 ,0.0014 
34683,0,2.88E-06,0.0000 ,0.0007 
34684,0,2.88E-06,0.0000 ,0.0007 
34685,0,4.00E-06,0.0000 ,0.0011 
34686,0,3.80E-06,0.0000 ,0.0010 
34687,0,4.68E-06,0.0000 ,0.0008 
34688,0,9.77E-06,76474.1511 ,0.0020 
34689,0,4.90E-06,378.9679 ,0.0016 
34690,0,7.28E-06,75875.0000 ,0.0011 
34691,0,5.57E-06,4025.3304 ,0.0009 
34692,0,4.48E-06,0.0000 ,0.0008 
34693,0,2.88E-06,0.0000 ,0.0007 
34694,0,2.93E-06,0.0000 ,0.0001 
34695,0,2.02E-05,227760.1928 ,0.0011 
34696,0,1.06E-05,45282.0338 ,0.0026 
34697,0,4.72E-06,0.0000 ,0.0003 
34698,0,1.62E-05,3749.5342 ,0.0012 
34699,0,7.76E-06,0.0000 ,0.0005 
34700,0,9.93E-06,0.0000 ,0.0006 
34701,0,1.08E-05,42.9486 ,0.0008 
34702,0,1.43E-05,938.0127 ,0.0009 
34703,0,6.66E-06,0.0000 ,0.0004 
34704,0,2.78E-05,430626.7086 ,0.0031 
34705,0,6.73E-06,957.9749 ,0.0017 
34706,0,6.79E-06,1188.9287 ,0.0011 
34707,0,2.75E-06,0.0000 ,0.0002 
34708,0,8.07E-06,1325.4215 ,0.0027 
34709,0,1.24E-05,3534.1319 ,0.0004 
34710,0,4.39E-06,0.0000 ,0.0002 
34711,0,4.02E-06,0.0000 ,0.0002 
34712,0,3.06E-06,0.0000 ,0.0001 
34713,0,3.06E-06,0.0000 ,0.0001 
34714,0,6.57E-06,4423.0648 ,0.0005 
34715,0,4.71E-06,0.0000 ,0.0002 
34716,0,1.08E-05,151748.0000 ,0.0002 
34717,0,5.92E-06,1318.1152 ,0.0038 
34718,0,4.99E-06,0.0000 ,0.0001 
34719,0,6.02E-06,224.4280 ,0.0004 
34720,0,8.87E-06,2991.1863 ,0.0005 
34721,0,3.28E-06,0.0000 ,0.0001 
34722,0,3.28E-06,0.0000 ,0.0001 
34723,0,3.28E-06,0.0000 ,0.0001 
34724,0,8.72E-06,75875.0000 ,0.0001 
34725,0,3.89E-06,0.0000 ,0.0001 
34726,0,2.78E-06,0.0000 ,0.0002 
34727,0,1.22E-05,151749.0000 ,0.0002 
34728,0,3.09E-06,0.0000 ,0.0001 
34729,0,3.09E-06,0.0000 ,0.0001 
34730,0,3.42E-06,0.0000 ,0.0001 
34731,0,3.42E-06,0.0000 ,0.0001 
34732,0,3.07E-06,0.0000 ,0.0001 
34733,0,1.32E-05,83642.7648 ,0.0027 
34734,0,5.06E-06,381.3435 ,0.0008 
34735,0,3.22E-06,0.0000 ,0.0001 
34736,0,1.42E-05,89939.6256 ,0.0184 
34737,0,3.10E-06,0.0000 ,0.0001 
34738,0,3.10E-06,0.0000 ,0.0001 
34739,0,3.10E-06,0.0000 ,0.0001 
34740,0,3.06E-06,0.0000 ,0.0001 
34741,0,4.17E-06,0.0000 ,0.0002 
34742,0,1.48E-05,82223.9785 ,0.0173 
34743,0,1.13E-05,63745.2038 ,0.0060 
34744,0,7.49E-06,797.6853 ,0.0129 
34745,0,4.40E-06,249.4840 ,0.0084 
34746,0,3.66E-06,133.4445 ,0.0057 
34747,0,4.60E-06,1225.3805 ,0.0058 
34748,0,8.25E-06,27587.3353 ,0.0106 
34749,0,3.66E-06,133.4445 ,0.0057 
34750,0,4.98E-06,4618.4617 ,0.0058 
34751,0,3.17E-06,0.0000 ,0.0001 
34752,0,5.52E-06,0.0000 ,0.0001 
34753,0,5.52E-06,0.0000 ,0.0001 
34754,0,4.38E-06,0.0000 ,0.0001 
34755,0,6.11E-06,0.0000 ,0.0001 
34756,0,6.11E-06,0.0000 ,0.0001 
34757,0,5.46E-06,433.5382 ,0.0010 
34758,0,3.32E-06,0.0000 ,0.0001 
34759,0,3.32E-06,0.0000 ,0.0001 
34760,0,4.78E-06,0.0000 ,0.0001 
34761,0,3.32E-06,0.0000 ,0.0001 
34762,0,5.98E-06,0.0000 ,0.0001 
34763,0,4.74E-06,67.1399 ,0.0002 
34764,0,4.16E-06,335.8419 ,0.0007 
34765,0,5.10E-06,0.0000 ,0.0001 
34766,0,3.24E-06,0.0000 ,0.0001 
34767,0,3.24E-06,0.0000 ,0.0001 
34768,0,4.19E-06,0.0000 ,0.0004 
34769,0,4.67E-06,12.0018 ,0.0001 
34770,0,3.58E-06,0.0000 ,0.0001 
34771,0,4.85E-06,58.3902 ,0.0001 
34772,0,6.21E-06,12089.1817 ,0.0009 
34773,0,4.97E-06,0.0000 ,0.0001 
34774,0,4.97E-06,0.0000 ,0.0001 
34775,0,4.42E-06,0.0000 ,0.0001 
34776,0,5.15E-06,554.3074 ,0.0007 
34777,0,2.24E-05,303722.2878 ,0.0007 
34778,0,5.50E-06,0.0000 ,0.0003 
34779,0,2.94E-06,0.0000 ,0.0001 
34780,0,2.94E-06,0.0000 ,0.0001 
34781,0,4.36E-06,0.0000 ,0.0003 
34782,0,1.51E-05,48559.5545 ,0.0126 
34783,0,6.91E-06,0.0000 ,0.0006 
34784,0,8.55E-06,97.4667 ,0.0007 
34785,0,1.02E-05,79680.5743 ,0.0022 
34786,0,5.46E-06,0.0000 ,0.0003 
34787,0,3.24E-06,0.0000 ,0.0001 
34788,0,4.22E-06,0.0000 ,0.0002 
34789,0,3.52E-06,0.0000 ,0.0001 
34790,0,2.61E-06,0.0000 ,0.0009 
34791,0,3.10E-06,0.0000 ,0.0001 
34792,0,3.37E-06,0.0000 ,0.0001 
34793,0,3.52E-06,0.0000 ,0.0001 
34794,0,4.86E-06,0.0000 ,0.0007 
34795,0,4.46E-06,1.9600 ,0.0001 
34796,0,7.81E-06,20.2205 ,0.0003 
34797,0,7.69E-06,75875.0000 ,0.0002 
34798,0,5.61E-06,125.9233 ,0.0003 
34799,0,3.23E-06,0.0000 ,0.0001 
34800,0,5.98E-06,69.3890 ,0.0002 
34801,0,3.23E-06,0.0000 ,0.0001 
34802,0,3.23E-06,0.0000 ,0.0001 
34803,0,4.95E-06,454.4542 ,0.0015 
34804,0,2.78E-06,0.0000 ,0.0002 
34805,0,8.72E-06,1254.5988 ,0.0009 
34806,0,2.98E-06,0.0000 ,0.0001 
34807,0,2.98E-06,0.0000 ,0.0001 
34808,0,2.98E-06,0.0000 ,0.0001 
34809,0,2.98E-06,0.0000 ,0.0001 
34810,0,2.98E-06,0.0000 ,0.0001 
34811,0,2.97E-06,0.0000 ,0.0001 
34812,0,2.97E-06,0.0000 ,0.0001 
34813,0,2.92E-05,89456.7928 ,0.0045 
34814,0,3.69E-06,0.0000 ,0.0002 
34815,0,1.86E-05,228733.0075 ,0.0011 
34816,0,5.58E-06,22416.8523 ,0.0012 
34817,0,9.65E-06,77139.4309 ,0.0010 
34818,0,9.08E-06,76253.0044 ,0.0006 
34819,0,2.84E-06,0.0000 ,0.0001 
34820,0,3.72E-06,0.0000 ,0.0002 
34821,0,1.14E-05,80125.8092 ,0.0006 
34822,0,6.94E-06,0.0000 ,0.0003 
34823,0,2.20E-05,150566.0662 ,0.0007 
34824,0,1.41E-05,23431.2714 ,0.0003 
34825,0,3.84E-06,0.0000 ,0.0001 
34826,0,3.84E-06,0.0000 ,0.0001 
34827,0,1.26E-05,43124.9113 ,0.0016 
34828,0,5.41E-06,0.0000 ,0.0002 
34829,0,5.41E-06,0.0000 ,0.0002 
34830,0,7.86E-06,81.0397 ,0.0002 
34831,0,5.41E-06,0.0000 ,0.0002 
34832,0,3.74E-06,52.6042 ,0.0006 
34833,0,2.82E-06,0.0000 ,0.0002 
34834,0,8.06E-06,1261.8095 ,0.0012 
34835,0,2.80E-06,0.0000 ,0.0001 
34836,0,7.07E-06,442.2935 ,0.0004 
34837,0,4.41E-06,0.0000 ,0.0002 
34838,0,3.06E-05,455234.0000 ,0.0005 
34839,0,2.83E-06,0.0000 ,0.0001 
34840,0,1.58E-05,229191.6620 ,0.0046 
34841,0,3.01E-06,0.0000 ,0.0001 
34842,0,3.36E-06,0.0000 ,0.0001 
34843,0,6.51E-06,1034.5790 ,0.0001 
34844,0,2.73E-06,0.0000 ,0.0003 
34845,0,2.73E-06,0.0000 ,0.0003 
34846,0,1.92E-05,89880.9972 ,0.0054 
34847,0,2.69E-06,0.0000 ,0.0003 
34848,0,2.69E-06,0.0000 ,0.0003 
34849,0,2.86E-06,0.0000 ,0.0001 
34850,0,2.81E-06,0.0000 ,0.0001 
34851,0,8.67E-06,1690.2092 ,0.0040 
34852,0,3.71E-06,0.0000 ,0.0004 
34853,0,3.49E-06,23.9245 ,0.0019 
34854,0,2.72E-06,0.0000 ,0.0003 
34855,0,9.86E-06,76833.5128 ,0.0003 
34856,0,4.55E-06,0.0000 ,0.0005 
34857,0,2.86E-06,0.0000 ,0.0004 
34858,0,2.86E-06,0.0000 ,0.0004 
34859,0,2.86E-06,0.0000 ,0.0004 
34860,0,2.86E-06,0.0000 ,0.0004 
34861,0,1.06E-05,17479.2430 ,0.0013 
34862,0,3.08E-05,389084.9845 ,0.0006 
34863,0,2.92E-06,0.0000 ,0.0002 
34864,0,8.00E-06,75875.0000 ,0.0001 
34865,0,7.27E-06,249.7791 ,0.0013 
34866,0,2.68E-06,0.0000 ,0.0001 
34867,0,3.37E-05,332482.2845 ,0.0070 
34868,0,4.57E-05,689825.4715 ,0.0104 
34869,0,1.52E-05,5050.6223 ,0.0014 
34870,0,2.48E-05,164195.9635 ,0.0015 
34871,0,7.36E-06,0.0000 ,0.0001 
34872,0,4.23E-06,0.0000 ,0.0001 
34873,0,8.91E-06,870.2574 ,0.0008 
34874,0,3.15E-06,0.0000 ,0.0002 
34875,0,3.15E-06,0.0000 ,0.0002 
34876,0,3.00E-05,354213.8047 ,0.0080 
34877,0,3.98E-06,709.1541 ,0.0006 
34878,0,1.45E-05,2982.5749 ,0.0011 
34879,0,2.90E-06,0.0000 ,0.0001 
34880,0,3.86E-06,0.0000 ,0.0002 
34881,0,2.90E-06,0.0000 ,0.0001 
34882,0,2.90E-06,0.0000 ,0.0001 
34883,0,3.33E-06,0.0000 ,0.0001 
34884,0,7.85E-06,75875.0000 ,0.0002 
34885,0,3.51E-06,0.0000 ,0.0001 
34886,0,2.94E-06,0.0000 ,0.0001 
34887,0,3.11E-06,0.0000 ,0.0001 
34888,0,3.11E-06,0.0000 ,0.0001 
34889,0,3.11E-06,0.0000 ,0.0001 
34890,0,3.93E-06,0.0000 ,0.0001 
34891,0,3.02E-06,0.0000 ,0.0001 
34892,0,3.52E-06,8.6306 ,0.0009 
34893,0,3.55E-06,59.8341 ,0.0021 
34894,0,3.13E-06,0.0000 ,0.0002 
34895,0,4.70E-06,0.0000 ,0.0003 
34896,0,3.13E-06,0.0000 ,0.0002 
34897,0,3.13E-06,0.0000 ,0.0002 
34898,0,3.13E-06,0.0000 ,0.0002 
