Id,¶È,Eigenvector Centrality,PageRank,Betweenness Centrality
1521,6,0.00714 ,6.87E-05,0.00 
1664,6,0.00653 ,9.31E-05,2.50 
1759,6,0.00634 ,8.51E-05,0.50 
1792,6,0.00648 ,8.19E-05,6.83 
1838,6,0.00617 ,1.03E-04,1.70 
1855,6,0.00689 ,7.39E-05,10.86 
1890,6,0.00627 ,1.46E-04,4.00 
476,6,0.00129 ,1.40E-04,0.00 
365,6,0.00233 ,7.49E-05,0.20 
390,6,0.00274 ,7.82E-05,1.07 
498,6,0.00162 ,1.40E-04,7.98 
533,6,0.00173 ,9.49E-05,2.76 
655,6,0.00160 ,9.18E-05,5.83 
3989,6,0.00062 ,2.14E-04,3981.67 
691,6,0.00100 ,1.22E-04,2.36 
825,6,0.00116 ,1.40E-04,75.62 
846,6,0.00136 ,1.05E-04,1.78 
873,6,0.00069 ,1.70E-04,0.00 
879,6,0.00067 ,1.82E-04,1.03 
887,6,0.00069 ,1.70E-04,0.00 
895,6,0.00067 ,1.80E-04,0.78 
2671,6,0.00346 ,1.05E-04,0.00 
2721,6,0.00346 ,1.05E-04,0.00 
2767,6,0.00341 ,9.98E-05,0.00 
2774,6,0.00325 ,1.54E-04,0.20 
2776,6,0.00330 ,1.31E-04,0.89 
2824,6,0.00346 ,1.05E-04,0.00 
2884,6,0.00413 ,8.06E-05,2.71 
2899,6,0.00350 ,8.20E-05,0.07 
3044,6,0.00490 ,7.12E-05,1.33 
3055,6,0.00325 ,1.54E-04,0.20 
3074,6,0.00325 ,1.54E-04,0.20 
3091,6,0.00346 ,1.05E-04,0.00 
3127,6,0.00325 ,1.54E-04,0.20 
3161,6,0.00375 ,8.01E-05,3.14 
3175,6,0.00398 ,7.34E-05,0.06 
3217,6,0.00397 ,7.73E-05,1.56 
3270,6,0.00443 ,7.67E-05,0.20 
3370,6,0.00422 ,7.59E-05,0.37 
3432,6,0.00350 ,9.00E-05,14.03 
1924,6,0.00851 ,7.49E-05,0.20 
2100,6,0.00806 ,9.50E-05,0.00 
2358,6,0.00961 ,7.68E-05,0.92 
2375,6,0.00805 ,9.70E-05,0.00 
2388,6,0.00814 ,8.28E-05,1.68 
2493,6,0.00984 ,6.03E-05,0.28 
2517,6,0.00981 ,6.92E-05,0.00 
2580,6,0.00954 ,7.41E-05,0.22 
2621,6,0.00804 ,1.01E-04,0.20 
3441,6,0.00196 ,1.34E-04,2.49 
3447,6,0.00192 ,1.39E-04,1.41 
3457,6,0.00251 ,9.48E-05,0.97 
3477,6,0.00214 ,1.18E-04,2.12 
3513,6,0.00190 ,1.46E-04,0.75 
3632,6,0.00201 ,1.28E-04,2.75 
3660,6,0.00200 ,1.13E-04,3.75 
3661,6,0.00215 ,1.16E-04,1.27 
3665,6,0.00196 ,1.28E-04,1.00 
3724,6,0.00207 ,1.08E-04,2.03 
3727,6,0.00189 ,1.45E-04,2.07 
3745,6,0.00190 ,1.45E-04,1.62 
3749,6,0.00194 ,1.45E-04,0.20 
3751,6,0.00188 ,1.51E-04,0.50 
3806,6,0.00191 ,1.42E-04,0.93 
3848,6,0.00196 ,1.39E-04,0.20 
3859,6,0.00206 ,1.06E-04,4.00 
3893,6,0.00210 ,1.10E-04,2.14 
3936,6,0.00223 ,1.03E-04,0.10 
3963,6,0.00190 ,1.46E-04,0.78 
3970,6,0.00233 ,1.07E-04,1.91 
3977,6,0.00214 ,1.03E-04,0.40 
3985,6,0.00064 ,2.05E-04,0.78 
3993,6,0.00065 ,2.04E-04,0.53 
4013,6,0.00065 ,2.06E-04,0.83 
27,5,0.00158 ,9.89E-05,0.25 
34,5,0.00302 ,9.18E-05,29359.55 
46,5,0.00133 ,1.31E-04,0.00 
110,5,0.00128 ,1.52E-04,0.00 
152,5,0.00136 ,1.23E-04,1.50 
192,5,0.00129 ,1.71E-04,3.00 
193,5,0.00128 ,1.54E-04,1.50 
235,5,0.00168 ,9.54E-05,0.33 
245,5,0.00131 ,1.46E-04,1.50 
250,5,0.00182 ,9.01E-05,0.18 
264,5,0.00128 ,1.52E-04,0.00 
283,5,0.00158 ,1.06E-04,1.09 
3290,5,0.00347 ,1.01E-04,2.52 
649,5,0.00655 ,8.42E-05,450.61 
910,5,0.00601 ,9.75E-05,0.00 
929,5,0.00620 ,8.62E-05,3.04 
1038,5,0.00708 ,6.96E-05,1.67 
1057,5,0.00649 ,8.95E-05,1.95 
1147,5,0.00687 ,6.35E-05,1.67 
1157,5,0.00642 ,7.40E-05,0.58 
1264,5,0.00616 ,8.35E-05,1.00 
1295,5,0.00610 ,8.21E-05,1.53 
1346,5,0.00752 ,6.39E-05,0.00 
1354,5,0.00633 ,7.09E-05,1.58 
1417,5,0.00949 ,5.72E-05,1.50 
1442,5,0.00876 ,7.93E-05,0.67 
1455,5,0.00729 ,7.00E-05,0.00 
1476,5,0.00617 ,7.40E-05,3.23 
1486,5,0.00615 ,9.18E-05,0.00 
1579,5,0.00640 ,7.21E-05,0.08 
1607,5,0.00599 ,9.60E-05,1.67 
1657,5,0.00601 ,9.75E-05,0.00 
1711,5,0.00735 ,7.89E-05,1.50 
1776,5,0.00601 ,9.75E-05,0.00 
1777,5,0.00730 ,6.97E-05,1.85 
1797,5,0.00913 ,7.49E-05,1.53 
464,5,0.00120 ,1.13E-04,145.16 
351,5,0.00119 ,1.27E-04,56.45 
349,5,0.00135 ,8.36E-05,0.13 
371,5,0.00180 ,7.10E-05,0.46 
453,5,0.00116 ,1.43E-04,2.50 
472,5,0.00170 ,9.61E-05,642.47 
485,5,0.00174 ,7.91E-05,0.00 
562,5,0.00143 ,7.75E-05,0.41 
610,5,0.00236 ,7.01E-05,16.93 
593,5,0.00191 ,7.74E-05,1.81 
671,5,0.00230 ,7.02E-05,1.86 
704,5,0.00099 ,9.01E-05,0.93 
721,5,0.00121 ,9.06E-05,0.53 
735,5,0.00113 ,9.06E-05,0.16 
802,5,0.00091 ,1.07E-04,0.00 
858,5,0.00059 ,1.53E-04,0.00 
864,5,0.00067 ,1.34E-04,1.10 
866,5,0.00058 ,1.58E-04,0.78 
2692,5,0.00389 ,7.00E-05,0.15 
2736,5,0.00348 ,7.53E-05,0.00 
2817,5,0.00315 ,1.31E-04,0.00 
2980,5,0.00422 ,6.97E-05,0.00 
3059,5,0.00331 ,7.96E-05,0.00 
3147,5,0.00315 ,1.31E-04,0.00 
3227,5,0.00357 ,7.79E-05,2.36 
3271,5,0.00316 ,1.24E-04,1.50 
3305,5,0.00348 ,7.38E-05,0.98 
3310,5,0.00330 ,8.68E-05,0.25 
3429,5,0.00391 ,7.44E-05,0.25 
2015,5,0.00764 ,8.38E-05,1.12 
2167,5,0.00756 ,1.03E-04,0.00 
2219,5,0.00873 ,6.07E-05,0.00 
2230,5,0.00940 ,6.87E-05,0.08 
2422,5,0.00790 ,8.72E-05,0.25 
2431,5,0.00789 ,8.80E-05,0.00 
2437,5,0.00753 ,1.18E-04,0.67 
2505,5,0.00811 ,7.45E-05,0.00 
2634,5,0.00764 ,9.65E-05,2.50 
3444,5,0.00179 ,1.24E-04,0.25 
3489,5,0.00182 ,1.16E-04,0.00 
3544,5,0.00188 ,1.17E-04,2.33 
3606,5,0.00180 ,1.26E-04,0.45 
3637,5,0.00195 ,1.07E-04,1.33 
3676,5,0.00182 ,1.16E-04,0.00 
3678,5,0.00194 ,9.86E-05,2.33 
3694,5,0.00189 ,1.03E-04,2.50 
3742,5,0.00178 ,1.29E-04,0.67 
3787,5,0.00178 ,1.27E-04,0.58 
3795,5,0.00219 ,8.78E-05,0.34 
3805,5,0.00199 ,9.41E-05,1.65 
3839,5,0.00204 ,9.91E-05,0.87 
3844,5,0.00181 ,1.23E-04,0.00 
3849,5,0.00179 ,1.24E-04,0.25 
3887,5,0.00182 ,1.25E-04,2.83 
3890,5,0.00193 ,9.53E-05,1.33 
3925,5,0.00179 ,1.15E-04,0.20 
4003,5,0.00060 ,1.69E-04,0.00 
49,4,0.00116 ,1.54E-04,1.50 
120,4,0.00234 ,8.97E-05,364.63 
124,4,0.00132 ,1.12E-04,1.33 
125,4,0.00244 ,7.59E-05,67.13 
166,4,0.00122 ,1.08E-04,3.56 
174,4,0.00119 ,1.29E-04,0.33 
190,4,0.00122 ,1.02E-04,1.50 
201,4,0.00119 ,1.26E-04,0.00 
202,4,0.00127 ,1.02E-04,62.40 
206,4,0.00123 ,9.38E-05,1.33 
220,4,0.00126 ,1.09E-04,0.00 
262,4,0.00126 ,1.09E-04,0.00 
270,4,0.00151 ,9.47E-05,0.33 
288,4,0.00164 ,8.06E-05,0.03 
289,4,0.00125 ,1.06E-04,0.14 
307,4,0.00130 ,1.14E-04,1.00 
327,4,0.00119 ,1.25E-04,0.00 
2838,4,0.00324 ,9.31E-05,0.00 
2885,4,0.00324 ,9.05E-05,0.00 
3003,4,0.00324 ,9.31E-05,0.00 
945,4,0.00627 ,5.78E-05,0.00 
996,4,0.00610 ,7.09E-05,3.45 
1002,4,0.00583 ,1.13E-04,0.33 
1022,4,0.00810 ,5.92E-05,0.13 
1031,4,0.00610 ,6.63E-05,0.82 
1105,4,0.00583 ,1.13E-04,0.33 
1194,4,0.00587 ,1.01E-04,1.00 
1200,4,0.00612 ,7.28E-05,0.70 
1383,4,0.00618 ,6.71E-05,0.00 
1474,4,0.00590 ,7.28E-05,0.17 
1510,4,0.00619 ,6.14E-05,0.25 
1651,4,0.01086 ,5.12E-05,0.00 
1713,4,0.00603 ,6.64E-05,1.50 
1762,4,0.00624 ,6.52E-05,0.00 
1856,4,0.00735 ,5.65E-05,0.00 
384,4,0.00112 ,9.37E-05,0.33 
406,4,0.00123 ,9.03E-05,1.00 
467,4,0.00109 ,1.06E-04,0.00 
530,4,0.00123 ,7.03E-05,0.37 
552,4,0.00112 ,9.37E-05,0.33 
572,4,0.00109 ,1.06E-04,0.00 
652,4,0.00180 ,6.44E-05,0.00 
673,4,0.00180 ,6.44E-05,0.00 
4011,4,0.00046 ,1.47E-04,0.17 
717,4,0.00074 ,1.18E-04,0.00 
757,4,0.00079 ,1.20E-04,1.50 
788,4,0.00079 ,9.29E-05,0.53 
790,4,0.00092 ,8.63E-05,0.33 
832,4,0.00081 ,8.79E-05,0.40 
851,4,0.00121 ,7.50E-05,0.00 
852,4,0.00074 ,1.18E-04,0.00 
855,4,0.00074 ,1.18E-04,0.00 
865,4,0.00060 ,9.93E-05,0.00 
868,4,0.00060 ,9.93E-05,0.00 
877,4,0.00052 ,1.23E-04,0.00 
884,4,0.00050 ,1.20E-04,0.25 
893,4,0.00058 ,1.13E-04,0.85 
894,4,0.00050 ,1.31E-04,0.20 
2971,4,0.00324 ,6.78E-05,1.29 
2855,4,0.00394 ,5.96E-05,0.00 
2963,4,0.00358 ,5.95E-05,0.27 
3121,4,0.00310 ,8.65E-05,1.00 
3143,4,0.00324 ,6.61E-05,0.17 
1937,4,0.00749 ,7.33E-05,0.50 
1969,4,0.01054 ,4.98E-05,0.00 
1996,4,0.00756 ,7.96E-05,0.20 
2106,4,0.00740 ,1.03E-04,0.33 
2204,4,0.00741 ,9.54E-05,0.00 
2441,4,0.00775 ,7.48E-05,0.00 
2527,4,0.00761 ,9.54E-05,1.00 
2565,4,0.00756 ,7.96E-05,0.20 
3494,4,0.00182 ,8.40E-05,0.87 
3537,4,0.00168 ,1.01E-04,0.83 
3565,4,0.00184 ,9.21E-05,0.00 
3588,4,0.00179 ,8.36E-05,0.25 
3619,4,0.00173 ,8.71E-05,0.67 
3653,4,0.00174 ,1.03E-04,0.00 
3673,4,0.00173 ,9.03E-05,1.50 
3686,4,0.00204 ,7.38E-05,0.00 
3765,4,0.00220 ,7.52E-05,0.00 
3781,4,0.00174 ,9.33E-05,0.14 
3865,4,0.00189 ,7.99E-05,0.09 
3882,4,0.00180 ,8.34E-05,0.86 
3897,4,0.00168 ,9.58E-05,0.00 
3910,4,0.00176 ,8.92E-05,0.00 
3939,4,0.00170 ,1.05E-04,0.00 
3946,4,0.00174 ,9.33E-05,0.14 
3952,4,0.00170 ,1.05E-04,0.17 
3953,4,0.00171 ,9.32E-05,0.25 
3954,4,0.00169 ,1.10E-04,0.33 
3965,4,0.00175 ,8.94E-05,0.00 
3978,4,0.00193 ,7.92E-05,1.00 
3990,4,0.00043 ,1.88E-04,0.00 
3996,4,0.00044 ,1.68E-04,1.25 
3999,4,0.00044 ,1.77E-04,1.00 
4007,4,0.00043 ,1.88E-04,0.00 
4016,4,0.00043 ,1.88E-04,0.00 
4025,4,0.00043 ,1.88E-04,0.00 
4037,4,0.00047 ,1.48E-04,0.58 
61,3,0.00111 ,9.85E-05,0.50 
71,3,0.00109 ,1.01E-04,0.00 
76,3,0.00127 ,8.24E-05,0.00 
81,3,0.00108 ,1.07E-04,0.50 
97,3,0.00109 ,1.08E-04,0.33 
112,3,0.00111 ,9.96E-05,0.00 
155,3,0.00111 ,1.02E-04,0.33 
157,3,0.00108 ,1.05E-04,0.33 
164,3,0.00127 ,7.38E-05,0.14 
179,3,0.00107 ,1.28E-04,0.50 
182,3,0.00108 ,1.14E-04,0.33 
191,3,0.00118 ,7.60E-05,0.00 
207,3,0.00150 ,7.06E-05,0.00 
228,3,0.00113 ,8.18E-05,0.00 
240,3,0.00113 ,8.47E-05,0.50 
247,3,0.00112 ,8.40E-05,0.50 
253,3,0.00109 ,1.08E-04,0.33 
293,3,0.00111 ,9.96E-05,0.00 
294,3,0.00127 ,7.89E-05,0.25 
301,3,0.00115 ,9.72E-05,0.50 
321,3,0.00113 ,9.13E-05,0.00 
336,3,0.00131 ,7.44E-05,0.00 
899,3,0.00575 ,6.81E-05,0.00 
904,3,0.00577 ,8.57E-05,3.78 
1027,3,0.00571 ,8.85E-05,0.00 
1034,3,0.00593 ,5.65E-05,0.00 
1046,3,0.00570 ,8.97E-05,0.00 
1071,3,0.00571 ,8.07E-05,0.00 
1208,3,0.00570 ,9.09E-05,0.00 
1252,3,0.00573 ,7.18E-05,0.00 
1253,3,0.00571 ,8.07E-05,0.00 
1353,3,0.00583 ,6.62E-05,0.50 
1362,3,0.00603 ,5.51E-05,0.00 
1546,3,0.00575 ,6.82E-05,0.00 
1586,3,0.00570 ,8.97E-05,0.00 
1627,3,0.00571 ,8.85E-05,0.00 
1693,3,0.00571 ,8.01E-05,0.50 
1760,3,0.00597 ,7.10E-05,0.50 
356,3,0.00098 ,8.77E-05,0.50 
383,3,0.00111 ,8.16E-05,0.50 
386,3,0.00098 ,9.69E-05,0.50 
411,3,0.00098 ,9.04E-05,0.50 
448,3,0.00127 ,5.95E-05,0.00 
454,3,0.00099 ,8.68E-05,0.00 
499,3,0.00100 ,8.38E-05,0.00 
571,3,0.00131 ,5.91E-05,0.00 
656,3,0.00157 ,5.72E-05,0.00 
660,3,0.00083 ,6.82E-05,0.00 
667,3,0.00129 ,7.37E-05,0.00 
743,3,0.00069 ,7.79E-05,0.00 
785,3,0.00071 ,7.31E-05,0.00 
854,3,0.00081 ,6.66E-05,0.00 
2691,3,0.00292 ,1.01E-04,0.00 
2714,3,0.00307 ,5.89E-05,0.50 
2722,3,0.00358 ,5.41E-05,0.00 
2792,3,0.00292 ,1.01E-04,0.00 
2798,3,0.00341 ,5.37E-05,0.08 
2808,3,0.00299 ,7.07E-05,0.00 
2860,3,0.00329 ,5.63E-05,0.00 
2922,3,0.00296 ,7.00E-05,0.00 
2952,3,0.00318 ,6.12E-05,0.50 
2975,3,0.00297 ,6.90E-05,0.50 
2998,3,0.00322 ,5.72E-05,0.33 
3037,3,0.00292 ,1.01E-04,0.00 
3375,3,0.00320 ,5.89E-05,0.25 
3413,3,0.00300 ,5.87E-05,0.00 
2168,3,0.00727 ,8.19E-05,0.00 
2178,3,0.00729 ,6.60E-05,0.50 
2380,3,0.00768 ,5.61E-05,0.00 
2442,3,0.01248 ,4.51E-05,0.01 
2481,3,0.00729 ,7.16E-05,0.14 
2483,3,0.00726 ,8.61E-05,0.00 
2595,3,0.00726 ,8.61E-05,0.00 
3467,3,0.00189 ,6.90E-05,0.00 
3560,3,0.00185 ,8.13E-05,0.00 
3575,3,0.00172 ,6.92E-05,0.00 
3582,3,0.00165 ,7.09E-05,0.00 
3597,3,0.00180 ,6.92E-05,0.00 
3689,3,0.00167 ,7.00E-05,0.00 
3691,3,0.00185 ,8.13E-05,0.00 
3699,3,0.00159 ,8.69E-05,0.00 
3717,3,0.00185 ,8.13E-05,0.00 
3733,3,0.00159 ,8.72E-05,0.00 
3744,3,0.00185 ,8.13E-05,0.00 
3801,3,0.00163 ,9.11E-05,0.50 
3811,3,0.00160 ,8.46E-05,0.00 
3816,3,0.00161 ,7.71E-05,0.50 
3928,3,0.00188 ,6.53E-05,0.06 
3955,3,0.00172 ,7.04E-05,0.00 
3991,3,0.00036 ,1.26E-04,0.17 
3992,3,0.00037 ,1.25E-04,0.00 
4005,3,0.00037 ,1.32E-04,0.00 
4033,3,0.00037 ,1.24E-04,0.00 
33,2,0.00099 ,9.12E-05,0.00 
35,2,0.00101 ,7.28E-05,0.00 
42,2,0.00099 ,9.12E-05,0.00 
47,2,0.00099 ,7.99E-05,0.00 
52,2,0.00100 ,8.15E-05,0.00 
70,2,0.00100 ,7.62E-05,0.00 
90,2,0.00099 ,8.86E-05,0.00 
138,2,0.00102 ,7.23E-05,0.00 
145,2,0.00099 ,8.86E-05,0.00 
153,2,0.00111 ,6.20E-05,0.00 
154,2,0.00100 ,7.83E-05,0.00 
160,2,0.00101 ,6.93E-05,0.00 
183,2,0.00104 ,6.36E-05,0.00 
205,2,0.00100 ,8.15E-05,0.00 
216,2,0.00100 ,7.26E-05,0.00 
233,2,0.00099 ,9.12E-05,0.00 
234,2,0.00116 ,6.15E-05,0.00 
241,2,0.00099 ,8.51E-05,0.00 
244,2,0.00099 ,9.12E-05,0.00 
255,2,0.00099 ,8.51E-05,0.00 
256,2,0.00099 ,9.12E-05,0.00 
267,2,0.00102 ,7.23E-05,0.00 
279,2,0.00102 ,7.00E-05,0.00 
282,2,0.00099 ,9.12E-05,0.00 
286,2,0.00099 ,8.27E-05,0.00 
305,2,0.00104 ,6.89E-05,0.00 
316,2,0.00102 ,6.56E-05,0.00 
2814,2,0.00293 ,5.89E-05,0.00 
1065,2,0.00562 ,5.12E-05,0.00 
1176,2,0.00598 ,4.70E-05,0.00 
1224,2,0.00558 ,6.70E-05,0.00 
1233,2,0.00576 ,4.94E-05,0.00 
1262,2,0.00752 ,4.53E-05,0.00 
1270,2,0.00559 ,5.61E-05,0.00 
1276,2,0.00705 ,4.54E-05,0.00 
1326,2,0.00559 ,5.78E-05,0.00 
1394,2,0.00559 ,6.00E-05,0.00 
1395,2,0.00584 ,4.81E-05,0.00 
1430,2,0.00567 ,4.93E-05,0.00 
1558,2,0.00566 ,5.06E-05,0.00 
1690,2,0.00588 ,4.83E-05,0.00 
1755,2,0.00592 ,4.69E-05,0.00 
1854,2,0.00560 ,5.55E-05,0.00 
2704,2,0.00291 ,5.83E-05,0.00 
2740,2,0.00291 ,5.83E-05,0.00 
377,2,0.00089 ,6.89E-05,0.00 
379,2,0.00090 ,6.57E-05,0.00 
401,2,0.00089 ,7.32E-05,0.00 
443,2,0.00089 ,7.01E-05,0.00 
468,2,0.00089 ,7.01E-05,0.00 
581,2,0.00067 ,8.12E-05,0.00 
642,2,0.00067 ,8.12E-05,0.00 
648,2,0.00073 ,5.64E-05,0.00 
1967,2,0.00748 ,4.83E-05,0.00 
699,2,0.00058 ,6.34E-05,0.00 
744,2,0.00061 ,5.87E-05,0.00 
749,2,0.00056 ,7.38E-05,0.00 
750,2,0.00062 ,5.84E-05,0.00 
775,2,0.00056 ,7.38E-05,0.00 
841,2,0.00057 ,6.23E-05,0.00 
859,2,0.00034 ,7.73E-05,0.00 
860,2,0.00296 ,6.01E-05,471321.79 
2788,2,0.00282 ,6.50E-05,0.00 
2857,2,0.00283 ,6.09E-05,0.00 
3006,2,0.00326 ,4.91E-05,0.00 
3125,2,0.00298 ,5.10E-05,0.00 
3134,2,0.00292 ,5.09E-05,0.00 
3268,2,0.00282 ,7.64E-05,0.00 
3282,2,0.00302 ,5.01E-05,0.00 
3407,2,0.00282 ,7.64E-05,0.00 
3408,2,0.00292 ,5.10E-05,0.00 
2382,2,0.00715 ,5.56E-05,0.00 
2541,2,0.00715 ,5.56E-05,0.00 
3589,2,0.00149 ,6.26E-05,0.00 
3688,2,0.00150 ,6.01E-05,0.00 
3704,2,0.00153 ,5.85E-05,0.00 
3732,2,0.00149 ,6.29E-05,0.00 
3746,2,0.00147 ,8.51E-05,0.00 
3807,2,0.00148 ,6.97E-05,0.00 
3808,2,0.00147 ,6.88E-05,0.00 
3846,2,0.00147 ,8.51E-05,0.00 
3854,2,0.00153 ,6.36E-05,0.00 
3875,2,0.00147 ,7.01E-05,0.00 
3879,2,0.00153 ,6.36E-05,0.00 
3885,2,0.00147 ,7.47E-05,0.00 
3922,2,0.00148 ,6.78E-05,0.00 
3942,2,0.00150 ,6.12E-05,0.00 
3959,2,0.00150 ,5.97E-05,0.00 
3983,2,0.00027 ,9.69E-05,0.00 
3987,2,0.00026 ,1.19E-04,0.00 
4001,2,0.00026 ,1.19E-04,0.00 
4006,2,0.00027 ,1.01E-04,0.00 
4012,2,0.00026 ,1.19E-04,0.00 
4028,2,0.00026 ,1.04E-04,0.00 
4029,2,0.00026 ,1.19E-04,0.00 
4032,2,0.00027 ,1.01E-04,0.00 
4034,2,0.00029 ,9.37E-05,0.00 
4036,2,0.00026 ,1.06E-04,0.00 
11,1,0.00091 ,5.24E-05,0.00 
12,1,0.00091 ,5.24E-05,0.00 
15,1,0.00091 ,5.24E-05,0.00 
18,1,0.00091 ,5.24E-05,0.00 
37,1,0.00091 ,5.24E-05,0.00 
43,1,0.00091 ,5.24E-05,0.00 
74,1,0.00091 ,5.24E-05,0.00 
114,1,0.00091 ,5.24E-05,0.00 
209,1,0.00091 ,5.24E-05,0.00 
210,1,0.00091 ,5.24E-05,0.00 
215,1,0.00091 ,5.24E-05,0.00 
287,1,0.00091 ,5.24E-05,0.00 
292,1,0.00091 ,5.24E-05,0.00 
335,1,0.00091 ,5.24E-05,0.00 
911,1,0.00546 ,4.27E-05,0.00 
918,1,0.00546 ,4.27E-05,0.00 
1096,1,0.00546 ,4.27E-05,0.00 
1119,1,0.00546 ,4.27E-05,0.00 
1145,1,0.00546 ,4.27E-05,0.00 
1206,1,0.00546 ,4.27E-05,0.00 
1386,1,0.00546 ,4.27E-05,0.00 
1466,1,0.00546 ,4.27E-05,0.00 
1560,1,0.00546 ,4.27E-05,0.00 
1581,1,0.00546 ,4.27E-05,0.00 
1834,1,0.00546 ,4.27E-05,0.00 
358,1,0.00080 ,4.58E-05,0.00 
447,1,0.00080 ,4.58E-05,0.00 
550,1,0.00080 ,4.58E-05,0.00 
585,1,0.00059 ,4.67E-05,0.00 
602,1,0.00059 ,4.67E-05,0.00 
607,1,0.00059 ,4.67E-05,0.00 
608,1,0.00059 ,4.67E-05,0.00 
613,1,0.00059 ,4.67E-05,0.00 
624,1,0.00059 ,4.67E-05,0.00 
638,1,0.00059 ,4.67E-05,0.00 
668,1,0.00059 ,4.67E-05,0.00 
674,1,0.00059 ,4.67E-05,0.00 
692,1,0.00048 ,4.82E-05,0.00 
801,1,0.00048 ,4.82E-05,0.00 
875,1,0.00024 ,5.33E-05,0.00 
883,1,0.00024 ,5.33E-05,0.00 
891,1,0.00024 ,5.33E-05,0.00 
892,1,0.00024 ,5.33E-05,0.00 
2842,1,0.00272 ,4.39E-05,0.00 
3031,1,0.00272 ,4.39E-05,0.00 
3071,1,0.00272 ,4.39E-05,0.00 
3183,1,0.00272 ,4.39E-05,0.00 
3230,1,0.00272 ,4.39E-05,0.00 
2079,1,0.00701 ,4.14E-05,0.00 
2195,1,0.00701 ,4.14E-05,0.00 
2269,1,0.00701 ,4.14E-05,0.00 
2457,1,0.00701 ,4.14E-05,0.00 
2470,1,0.00701 ,4.14E-05,0.00 
2569,1,0.00701 ,4.14E-05,0.00 
2596,1,0.00701 ,4.14E-05,0.00 
3451,1,0.00138 ,4.89E-05,0.00 
3453,1,0.00138 ,4.89E-05,0.00 
3570,1,0.00138 ,4.89E-05,0.00 
3650,1,0.00138 ,4.89E-05,0.00 
3709,1,0.00138 ,4.89E-05,0.00 
3729,1,0.00138 ,4.89E-05,0.00 
3748,1,0.00138 ,4.89E-05,0.00 
3798,1,0.00138 ,4.89E-05,0.00 
3820,1,0.00138 ,4.89E-05,0.00 
3853,1,0.00138 ,4.89E-05,0.00 
3856,1,0.00138 ,4.89E-05,0.00 
3935,1,0.00138 ,4.89E-05,0.00 
3974,1,0.00138 ,4.89E-05,0.00 
3984,1,0.00018 ,6.82E-05,0.00 
4008,1,0.00018 ,6.82E-05,0.00 
4010,1,0.00018 ,6.82E-05,0.00 
4015,1,0.00018 ,6.82E-05,0.00 
4022,1,0.00018 ,6.82E-05,0.00 
4024,1,0.00018 ,6.82E-05,0.00 
4035,1,0.00018 ,6.82E-05,0.00 
