Id,degree,Betweenness Centrality,Eigenvector Centrality,PageRank
14562,2,1605.50 ,0.00 ,1.17E-05
14574,2,0.00 ,0.00 ,8.69E-06
2135,2,0.00 ,0.01 ,8.16E-06
2176,2,0.00 ,0.01 ,7.62E-06
2190,2,0.00 ,0.01 ,8.20E-06
2214,2,0.00 ,0.01 ,7.64E-06
2234,2,0.00 ,0.01 ,1.07E-05
2238,2,0.00 ,0.01 ,7.64E-06
2247,2,0.00 ,0.01 ,1.04E-05
2253,2,0.00 ,0.01 ,7.64E-06
2261,2,0.00 ,0.01 ,8.38E-06
2282,2,0.00 ,0.01 ,7.74E-06
2291,2,0.00 ,0.01 ,8.21E-06
2293,2,317.62 ,0.01 ,9.00E-06
2297,2,0.00 ,0.01 ,7.87E-06
2298,2,0.00 ,0.01 ,1.07E-05
2321,2,0.00 ,0.01 ,8.26E-06
2322,2,0.00 ,0.01 ,1.07E-05
2326,2,0.00 ,0.01 ,7.69E-06
2329,2,0.00 ,0.01 ,7.66E-06
2339,2,0.00 ,0.01 ,1.07E-05
2340,2,0.00 ,0.01 ,1.07E-05
2343,2,0.00 ,0.01 ,9.39E-06
2344,2,0.00 ,0.01 ,1.07E-05
2349,2,0.00 ,0.01 ,1.07E-05
2350,2,0.00 ,0.01 ,1.07E-05
2351,2,0.00 ,0.01 ,1.13E-05
2352,2,691.59 ,0.01 ,8.39E-06
2358,2,0.00 ,0.01 ,7.69E-06
2359,2,0.00 ,0.01 ,7.66E-06
2360,2,0.00 ,0.01 ,7.64E-06
2375,2,0.00 ,0.01 ,1.07E-05
2376,2,0.00 ,0.01 ,1.07E-05
2378,2,0.00 ,0.01 ,1.12E-05
2394,2,1065.33 ,0.01 ,8.71E-06
2581,2,0.00 ,0.01 ,8.21E-06
2651,2,0.00 ,0.01 ,8.17E-06
2687,2,0.00 ,0.01 ,8.21E-06
2707,2,0.00 ,0.01 ,9.39E-06
2708,2,0.00 ,0.01 ,8.31E-06
2711,2,0.00 ,0.01 ,9.43E-06
2730,2,0.00 ,0.01 ,9.31E-06
2753,2,0.00 ,0.01 ,9.14E-06
2771,2,0.00 ,0.01 ,8.95E-06
2785,2,0.00 ,0.01 ,9.88E-06
2806,2,0.00 ,0.01 ,1.15E-05
2829,2,0.00 ,0.01 ,9.14E-06
2865,2,0.00 ,0.01 ,1.18E-05
2866,2,0.00 ,0.01 ,9.81E-06
2870,2,0.00 ,0.01 ,9.31E-06
2889,2,0.00 ,0.01 ,9.31E-06
2911,2,0.00 ,0.01 ,9.33E-06
2919,2,0.00 ,0.01 ,1.16E-05
2924,2,0.00 ,0.01 ,9.33E-06
2928,2,0.00 ,0.01 ,9.81E-06
2932,2,0.00 ,0.01 ,8.39E-06
2939,2,0.00 ,0.01 ,1.03E-05
2944,2,0.00 ,0.01 ,8.94E-06
2949,2,0.00 ,0.01 ,8.42E-06
2952,2,0.00 ,0.01 ,8.31E-06
2968,2,0.00 ,0.01 ,8.31E-06
2971,2,0.00 ,0.01 ,1.01E-05
2987,2,0.00 ,0.01 ,1.16E-05
2988,2,0.00 ,0.01 ,1.16E-05
2991,2,0.00 ,0.01 ,8.26E-06
3007,2,0.00 ,0.01 ,8.57E-06
3015,2,9480.80 ,0.01 ,8.65E-06
3024,2,0.00 ,0.01 ,9.43E-06
3039,2,0.00 ,0.01 ,1.16E-05
3040,2,0.00 ,0.01 ,1.16E-05
3049,2,0.00 ,0.01 ,1.16E-05
3052,2,0.00 ,0.01 ,8.31E-06
3053,2,0.00 ,0.01 ,9.14E-06
3064,2,0.00 ,0.01 ,8.96E-06
3072,2,0.00 ,0.01 ,9.43E-06
3074,2,0.00 ,0.01 ,9.43E-06
3084,2,0.00 ,0.01 ,9.15E-06
3088,2,0.00 ,0.01 ,8.34E-06
3091,2,0.00 ,0.01 ,8.91E-06
3121,2,0.00 ,0.01 ,9.19E-06
3161,2,11418.86 ,0.01 ,9.38E-06
3162,2,0.00 ,0.01 ,8.25E-06
3167,2,0.00 ,0.01 ,1.07E-05
3187,2,2118.70 ,0.01 ,8.73E-06
3188,2,0.00 ,0.01 ,8.20E-06
3197,2,0.00 ,0.01 ,9.43E-06
3214,2,0.00 ,0.01 ,8.89E-06
3215,2,0.00 ,0.01 ,9.43E-06
3237,2,0.00 ,0.01 ,8.47E-06
3242,2,0.00 ,0.01 ,1.06E-05
3256,2,0.00 ,0.01 ,8.76E-06
3257,2,0.00 ,0.01 ,8.69E-06
3262,2,33694.00 ,0.01 ,1.64E-05
3264,2,0.00 ,0.01 ,8.20E-06
3273,2,0.00 ,0.01 ,8.36E-06
3284,2,0.00 ,0.01 ,9.86E-06
3286,2,0.00 ,0.01 ,9.38E-06
3287,2,0.00 ,0.01 ,8.40E-06
3294,2,0.00 ,0.01 ,1.16E-05
3295,2,0.00 ,0.01 ,1.16E-05
3296,2,0.00 ,0.01 ,8.91E-06
3314,2,0.00 ,0.01 ,1.02E-05
3315,2,0.00 ,0.01 ,8.83E-06
3322,2,0.00 ,0.01 ,8.29E-06
3331,2,0.00 ,0.01 ,8.80E-06
3333,2,0.00 ,0.01 ,8.40E-06
3334,2,0.00 ,0.01 ,1.16E-05
3335,2,0.00 ,0.01 ,1.16E-05
3336,2,0.00 ,0.01 ,8.18E-06
3338,2,0.00 ,0.01 ,8.27E-06
3360,2,0.00 ,0.01 ,8.47E-06
3361,2,0.00 ,0.01 ,8.31E-06
3363,2,0.00 ,0.01 ,1.03E-05
3379,2,0.00 ,0.01 ,9.86E-06
3382,2,0.00 ,0.01 ,8.36E-06
3390,2,0.00 ,0.01 ,9.10E-06
3397,2,0.00 ,0.01 ,8.57E-06
3403,2,0.00 ,0.01 ,9.40E-06
3408,2,0.00 ,0.01 ,8.31E-06
3409,2,0.00 ,0.01 ,8.31E-06
3411,2,0.00 ,0.01 ,1.07E-05
3416,2,0.00 ,0.01 ,8.43E-06
3420,2,0.00 ,0.01 ,1.12E-05
3421,2,0.00 ,0.01 ,9.57E-06
3423,2,0.00 ,0.01 ,9.81E-06
3428,2,33694.00 ,0.01 ,1.64E-05
3438,2,0.00 ,0.01 ,9.05E-06
3453,2,0.00 ,0.01 ,9.24E-06
3456,2,0.00 ,0.01 ,9.43E-06
3458,2,0.00 ,0.01 ,1.01E-05
3504,2,2573.50 ,0.00 ,1.11E-05
3507,2,10930.40 ,0.00 ,1.31E-05
3518,2,0.00 ,0.00 ,1.10E-05
3519,2,0.00 ,0.00 ,1.10E-05
3563,2,0.00 ,0.00 ,8.04E-06
22652,2,0.00 ,0.00 ,1.12E-05
22654,2,0.00 ,0.00 ,1.26E-05
22655,2,0.00 ,0.00 ,1.26E-05
22656,2,0.00 ,0.00 ,1.26E-05
22657,2,33694.00 ,0.00 ,1.73E-05
14601,2,694.18 ,0.00 ,1.20E-05
22667,2,0.00 ,0.00 ,1.10E-05
22677,2,0.00 ,0.00 ,1.11E-05
14603,2,694.18 ,0.00 ,1.20E-05
22682,2,0.00 ,0.00 ,1.26E-05
22683,2,0.00 ,0.00 ,1.26E-05
17655,2,1401.28 ,0.00 ,9.40E-06
22684,2,0.00 ,0.00 ,1.12E-05
14604,2,694.18 ,0.00 ,1.20E-05
22695,2,0.00 ,0.00 ,1.26E-05
22702,2,0.00 ,0.00 ,9.09E-06
22709,2,0.00 ,0.00 ,1.26E-05
22710,2,0.00 ,0.00 ,1.26E-05
22711,2,0.00 ,0.00 ,1.05E-05
3592,2,1370.32 ,0.00 ,9.51E-06
3595,2,1377.61 ,0.00 ,9.35E-06
3598,2,1198.74 ,0.00 ,9.20E-06
3601,2,59.55 ,0.00 ,9.69E-06
3603,2,678.52 ,0.00 ,1.05E-05
3606,2,354.72 ,0.01 ,8.98E-06
3612,2,0.00 ,0.00 ,1.12E-05
3613,2,0.00 ,0.00 ,9.46E-06
3620,2,678.52 ,0.00 ,1.05E-05
3625,2,133.30 ,0.00 ,8.83E-06
3632,2,0.00 ,0.00 ,9.83E-06
3635,2,0.00 ,0.00 ,9.59E-06
3638,2,0.00 ,0.00 ,8.86E-06
3647,2,469.71 ,0.00 ,9.66E-06
3651,2,1198.74 ,0.00 ,9.20E-06
3652,2,1198.79 ,0.00 ,1.01E-05
3659,2,643.62 ,0.00 ,9.40E-06
3664,2,678.52 ,0.00 ,1.05E-05
3666,2,0.00 ,0.01 ,9.37E-06
725,2,0.00 ,0.01 ,9.26E-06
726,2,0.00 ,0.01 ,9.26E-06
22371,2,0.00 ,0.00 ,8.62E-06
15537,2,0.00 ,0.01 ,8.55E-06
22379,2,0.00 ,0.00 ,1.18E-05
22384,2,0.00 ,0.00 ,8.62E-06
22392,2,0.00 ,0.00 ,1.03E-05
11370,2,1345.26 ,0.00 ,1.11E-05
11372,2,1345.26 ,0.00 ,1.11E-05
16617,2,0.00 ,0.01 ,8.80E-06
13732,2,8356.51 ,0.00 ,1.20E-05
22436,2,0.00 ,0.00 ,1.05E-05
11373,2,1345.26 ,0.00 ,1.11E-05
22439,2,0.00 ,0.00 ,1.06E-05
22441,2,0.00 ,0.00 ,8.48E-06
20248,2,0.00 ,0.00 ,9.16E-06
22446,2,0.00 ,0.00 ,1.05E-05
22447,2,0.00 ,0.00 ,1.18E-05
22452,2,33694.00 ,0.00 ,1.66E-05
22455,2,74.94 ,0.00 ,8.49E-06
17647,2,0.00 ,0.01 ,8.93E-06
740,2,0.00 ,0.01 ,9.26E-06
22462,2,26376.78 ,0.00 ,1.29E-05
22463,2,0.00 ,0.00 ,1.08E-05
22468,2,0.00 ,0.00 ,1.07E-05
22469,2,0.00 ,0.00 ,1.07E-05
13022,2,0.00 ,0.01 ,8.38E-06
22470,2,0.00 ,0.00 ,8.40E-06
13026,2,0.00 ,0.01 ,8.38E-06
13028,2,0.00 ,0.01 ,8.38E-06
22722,2,0.00 ,0.00 ,9.51E-06
18493,2,60.15 ,0.00 ,8.42E-06
15861,2,0.00 ,0.00 ,8.20E-06
20222,2,0.00 ,0.00 ,8.18E-06
22727,2,0.00 ,0.00 ,1.07E-05
22728,2,0.00 ,0.00 ,8.15E-06
22729,2,0.00 ,0.00 ,1.07E-05
22766,2,0.00 ,0.01 ,7.39E-06
24203,2,0.00 ,0.00 ,7.41E-06
11935,2,7522.41 ,0.00 ,1.25E-05
11952,2,0.00 ,0.00 ,8.57E-06
11967,2,0.00 ,0.00 ,1.27E-05
11971,2,0.00 ,0.00 ,1.18E-05
11972,2,0.00 ,0.00 ,1.18E-05
11974,2,0.00 ,0.00 ,1.18E-05
11975,2,0.00 ,0.00 ,1.18E-05
11984,2,0.00 ,0.00 ,9.63E-06
11991,2,0.00 ,0.00 ,9.63E-06
12002,2,1385.00 ,0.00 ,8.65E-06
12011,2,7510.22 ,0.00 ,1.14E-05
12012,2,0.00 ,0.00 ,9.63E-06
9588,2,482.44 ,0.00 ,1.02E-05
11374,2,1365.44 ,0.00 ,1.11E-05
11530,2,451.34 ,0.00 ,1.06E-05
8805,2,9.32 ,0.01 ,8.05E-06
3710,2,0.00 ,0.01 ,9.26E-06
3764,2,0.00 ,0.01 ,7.37E-06
3795,2,0.00 ,0.01 ,7.46E-06
3814,2,0.00 ,0.01 ,7.48E-06
3821,2,0.00 ,0.01 ,7.50E-06
22784,2,0.00 ,0.00 ,1.08E-05
22785,2,0.00 ,0.00 ,1.08E-05
22790,2,0.00 ,0.00 ,1.08E-05
22793,2,17.14 ,0.00 ,7.63E-06
22798,2,0.00 ,0.00 ,1.08E-05
4099,2,0.00 ,0.01 ,8.37E-06
4133,2,0.00 ,0.01 ,1.07E-05
4168,2,0.00 ,0.01 ,9.37E-06
4190,2,0.00 ,0.01 ,7.61E-06
4213,2,0.00 ,0.01 ,7.66E-06
4222,2,0.00 ,0.01 ,9.51E-06
4235,2,0.00 ,0.01 ,7.62E-06
4239,2,0.00 ,0.01 ,7.55E-06
4248,2,0.00 ,0.01 ,1.07E-05
4249,2,0.00 ,0.01 ,1.07E-05
4262,2,0.00 ,0.01 ,7.83E-06
4263,2,0.00 ,0.01 ,7.59E-06
4276,2,0.00 ,0.01 ,1.07E-05
4284,2,0.00 ,0.01 ,7.63E-06
4295,2,508.27 ,0.01 ,8.12E-06
4307,2,0.00 ,0.01 ,7.70E-06
4309,2,0.00 ,0.01 ,8.13E-06
4323,2,0.00 ,0.01 ,1.07E-05
4327,2,0.00 ,0.01 ,7.57E-06
4340,2,0.00 ,0.01 ,7.81E-06
4360,2,0.00 ,0.01 ,1.07E-05
4361,2,0.00 ,0.01 ,7.66E-06
4405,2,0.00 ,0.01 ,7.77E-06
4407,2,0.00 ,0.01 ,7.66E-06
4423,2,0.00 ,0.01 ,7.71E-06
4424,2,0.00 ,0.01 ,7.95E-06
4435,2,0.00 ,0.01 ,8.02E-06
4449,2,0.00 ,0.01 ,7.57E-06
4457,2,0.00 ,0.01 ,7.57E-06
4474,2,0.00 ,0.01 ,7.61E-06
22805,2,0.00 ,0.00 ,1.16E-05
22809,2,33694.00 ,0.00 ,1.82E-05
22816,2,0.00 ,0.00 ,1.37E-05
22824,2,0.00 ,0.00 ,1.16E-05
22844,2,0.00 ,0.00 ,1.02E-05
22845,2,0.00 ,0.00 ,1.37E-05
22847,2,0.00 ,0.00 ,1.37E-05
22848,2,0.00 ,0.00 ,1.37E-05
22854,2,0.00 ,0.00 ,1.37E-05
22868,2,0.00 ,0.00 ,1.37E-05
22887,2,0.00 ,0.00 ,9.96E-06
22893,2,0.00 ,0.00 ,1.02E-05
15562,2,0.00 ,0.01 ,7.72E-06
16015,2,0.00 ,0.01 ,8.16E-06
15649,2,0.00 ,0.01 ,7.91E-06
4489,2,546.18 ,0.00 ,9.64E-06
4551,2,1471.61 ,0.00 ,9.45E-06
4576,2,0.00 ,0.00 ,1.10E-05
4604,2,0.00 ,0.00 ,1.10E-05
4609,2,0.00 ,0.00 ,8.95E-06
4610,2,0.00 ,0.00 ,7.83E-06
4613,2,0.00 ,0.00 ,9.64E-06
4627,2,0.00 ,0.00 ,1.10E-05
4631,2,148.85 ,0.00 ,8.88E-06
4640,2,0.00 ,0.00 ,8.17E-06
4647,2,0.00 ,0.00 ,1.10E-05
4659,2,0.00 ,0.00 ,9.31E-06
4669,2,0.00 ,0.01 ,9.25E-06
4675,2,0.00 ,0.00 ,8.00E-06
4682,2,0.00 ,0.01 ,8.07E-06
4683,2,1233.75 ,0.00 ,8.66E-06
4691,2,0.00 ,0.00 ,8.03E-06
4698,2,0.00 ,0.00 ,7.87E-06
4708,2,0.00 ,0.00 ,1.10E-05
4709,2,0.00 ,0.00 ,1.10E-05
4714,2,0.00 ,0.00 ,8.84E-06
4726,2,0.00 ,0.00 ,9.38E-06
4738,2,0.00 ,0.00 ,8.03E-06
4772,2,0.00 ,0.00 ,8.05E-06
4776,2,0.00 ,0.01 ,8.07E-06
4791,2,0.00 ,0.00 ,7.87E-06
4799,2,0.00 ,0.00 ,9.38E-06
16577,2,3.19 ,0.01 ,7.69E-06
16581,2,3.19 ,0.01 ,7.69E-06
22909,2,0.00 ,0.00 ,1.04E-05
22910,2,0.00 ,0.00 ,1.04E-05
22917,2,0.00 ,0.00 ,1.04E-05
22918,2,0.00 ,0.00 ,1.04E-05
11499,2,2199.75 ,0.00 ,1.15E-05
25069,2,0.00 ,0.00 ,8.01E-06
13581,2,0.00 ,0.00 ,9.27E-06
26179,2,0.00 ,0.00 ,8.20E-06
26197,2,298.72 ,0.00 ,8.78E-06
26205,2,0.00 ,0.00 ,8.22E-06
26211,2,0.00 ,0.00 ,8.44E-06
26229,2,0.00 ,0.00 ,1.14E-05
26230,2,0.00 ,0.00 ,1.14E-05
26242,2,0.00 ,0.00 ,8.49E-06
26243,2,0.00 ,0.00 ,8.20E-06
15557,2,0.00 ,0.01 ,8.08E-06
11467,2,455.94 ,0.00 ,1.04E-05
15563,2,24.24 ,0.00 ,8.87E-06
15566,2,24.24 ,0.00 ,8.87E-06
15575,2,29.05 ,0.01 ,8.34E-06
15578,2,98.23 ,0.00 ,8.84E-06
15581,2,29.05 ,0.01 ,8.34E-06
15582,2,0.00 ,0.00 ,7.77E-06
11470,2,455.94 ,0.00 ,1.04E-05
15592,2,98.23 ,0.00 ,8.84E-06
15599,2,0.00 ,0.00 ,7.97E-06
15603,2,0.00 ,0.00 ,7.77E-06
23654,2,0.00 ,0.00 ,7.57E-06
23660,2,0.00 ,0.00 ,7.57E-06
25245,2,0.00 ,0.00 ,7.78E-06
22477,2,0.00 ,0.00 ,8.23E-06
23680,2,0.00 ,0.01 ,7.42E-06
17743,2,5.65 ,0.00 ,7.97E-06
14697,2,0.00 ,0.00 ,9.37E-06
23697,2,0.00 ,0.00 ,8.58E-06
16610,2,0.00 ,0.00 ,7.94E-06
12120,2,0.00 ,0.01 ,8.66E-06
12193,2,0.00 ,0.01 ,8.16E-06
12242,2,0.00 ,0.01 ,8.13E-06
12243,2,0.00 ,0.01 ,8.13E-06
12262,2,0.00 ,0.01 ,8.20E-06
12304,2,2609.52 ,0.01 ,1.00E-05
12311,2,0.00 ,0.01 ,8.17E-06
12324,2,0.00 ,0.01 ,8.17E-06
12325,2,0.00 ,0.01 ,8.17E-06
12333,2,0.00 ,0.01 ,8.31E-06
12341,2,0.00 ,0.01 ,8.31E-06
12370,2,0.00 ,0.01 ,9.13E-06
12377,2,0.00 ,0.01 ,9.47E-06
12387,2,0.00 ,0.01 ,8.21E-06
12409,2,0.00 ,0.01 ,1.05E-05
12411,2,0.00 ,0.01 ,1.16E-05
12418,2,0.00 ,0.01 ,9.35E-06
12436,2,0.00 ,0.01 ,9.73E-06
12441,2,0.00 ,0.01 ,8.42E-06
12454,2,0.00 ,0.01 ,8.42E-06
12457,2,1972.49 ,0.01 ,9.82E-06
12460,2,0.00 ,0.01 ,8.22E-06
12466,2,0.00 ,0.01 ,8.77E-06
12467,2,0.00 ,0.01 ,9.76E-06
12468,2,0.00 ,0.01 ,1.16E-05
12471,2,0.00 ,0.01 ,8.38E-06
12473,2,0.00 ,0.01 ,8.11E-06
12477,2,0.00 ,0.01 ,8.18E-06
12480,2,0.00 ,0.01 ,8.88E-06
12499,2,0.00 ,0.01 ,1.16E-05
12533,2,33694.00 ,0.01 ,1.64E-05
12544,2,0.00 ,0.01 ,8.18E-06
12546,2,0.00 ,0.01 ,1.02E-05
12562,2,0.00 ,0.01 ,8.20E-06
12570,2,0.00 ,0.01 ,8.20E-06
12584,2,0.00 ,0.01 ,9.23E-06
12587,2,0.00 ,0.01 ,1.08E-05
12596,2,0.00 ,0.01 ,1.16E-05
12597,2,0.00 ,0.01 ,1.16E-05
12603,2,0.00 ,0.01 ,8.45E-06
12607,2,0.00 ,0.01 ,8.58E-06
12613,2,0.00 ,0.01 ,8.58E-06
12630,2,0.00 ,0.01 ,1.16E-05
12631,2,0.00 ,0.01 ,1.16E-05
12636,2,0.00 ,0.01 ,1.16E-05
12637,2,0.00 ,0.01 ,8.50E-06
12639,2,0.00 ,0.01 ,8.75E-06
12640,2,33694.00 ,0.01 ,1.64E-05
12646,2,10901.86 ,0.01 ,8.39E-06
12655,2,0.00 ,0.01 ,8.53E-06
12662,2,0.00 ,0.01 ,9.22E-06
12664,2,0.00 ,0.01 ,8.58E-06
12665,2,0.00 ,0.01 ,8.53E-06
12674,2,0.00 ,0.01 ,1.16E-05
12680,2,0.00 ,0.01 ,1.16E-05
12681,2,0.00 ,0.01 ,1.16E-05
12692,2,0.00 ,0.01 ,9.49E-06
12694,2,0.00 ,0.01 ,8.42E-06
12696,2,0.00 ,0.01 ,8.16E-06
12701,2,12739.22 ,0.01 ,1.08E-05
12717,2,0.00 ,0.01 ,8.88E-06
12724,2,0.00 ,0.01 ,1.16E-05
12730,2,0.00 ,0.01 ,1.16E-05
12731,2,0.00 ,0.01 ,1.16E-05
12734,2,12739.22 ,0.01 ,1.08E-05
12737,2,0.00 ,0.01 ,9.72E-06
12740,2,12739.22 ,0.01 ,1.08E-05
12741,2,0.00 ,0.01 ,1.16E-05
12748,2,0.00 ,0.01 ,1.16E-05
12753,2,0.00 ,0.01 ,8.66E-06
12756,2,0.00 ,0.01 ,9.47E-06
12757,2,0.00 ,0.01 ,1.11E-05
12767,2,0.00 ,0.01 ,1.16E-05
12768,2,0.00 ,0.01 ,1.16E-05
12769,2,0.00 ,0.01 ,1.16E-05
12770,2,0.00 ,0.01 ,1.16E-05
12780,2,0.00 ,0.01 ,8.75E-06
12795,2,0.00 ,0.01 ,8.18E-06
12798,2,0.00 ,0.01 ,8.22E-06
6288,2,2501.49 ,0.01 ,9.14E-06
29017,2,0.00 ,0.00 ,7.80E-06
26120,2,0.00 ,0.00 ,7.79E-06
19346,2,0.00 ,0.00 ,9.15E-06
16871,2,447.88 ,0.01 ,8.87E-06
19353,2,0.00 ,0.00 ,1.18E-05
19355,2,0.00 ,0.00 ,1.01E-05
19369,2,0.00 ,0.00 ,1.18E-05
1053,2,36.54 ,0.00 ,9.27E-06
1058,2,36.54 ,0.00 ,9.27E-06
1063,2,36.54 ,0.00 ,9.27E-06
24389,2,3628.43 ,0.00 ,1.18E-05
22484,2,0.00 ,0.00 ,8.64E-06
16393,2,4378.42 ,0.01 ,8.87E-06
17548,2,3152.89 ,0.01 ,8.88E-06
19411,2,0.00 ,0.00 ,8.28E-06
19416,2,0.00 ,0.00 ,8.28E-06
19422,2,0.00 ,0.00 ,8.28E-06
19427,2,0.00 ,0.00 ,8.33E-06
8038,2,0.00 ,0.01 ,8.74E-06
19431,2,0.00 ,0.00 ,8.12E-06
19433,2,405.58 ,0.00 ,8.63E-06
19434,2,0.00 ,0.00 ,8.00E-06
19437,2,0.00 ,0.00 ,9.21E-06
19440,2,0.00 ,0.00 ,8.55E-06
17490,2,3171.09 ,0.01 ,8.65E-06
19448,2,258.33 ,0.00 ,8.90E-06
19456,2,0.00 ,0.00 ,1.24E-05
14414,2,446.13 ,0.00 ,8.68E-06
19467,2,1181.91 ,0.01 ,1.01E-05
19470,2,0.00 ,0.00 ,8.11E-06
19471,2,0.00 ,0.00 ,1.10E-05
19472,2,0.00 ,0.00 ,8.12E-06
19502,2,0.00 ,0.00 ,8.18E-06
19504,2,0.00 ,0.00 ,1.16E-05
19510,2,0.00 ,0.00 ,8.52E-06
19517,2,0.00 ,0.00 ,1.16E-05
19532,2,0.00 ,0.00 ,9.03E-06
19535,2,0.00 ,0.00 ,8.96E-06
19538,2,0.00 ,0.00 ,9.84E-06
19540,2,0.00 ,0.00 ,9.20E-06
19543,2,0.00 ,0.00 ,1.16E-05
19544,2,0.00 ,0.00 ,1.16E-05
19553,2,0.00 ,0.00 ,1.16E-05
19554,2,0.00 ,0.00 ,1.16E-05
19556,2,0.00 ,0.00 ,9.84E-06
19558,2,0.00 ,0.00 ,8.41E-06
19566,2,0.00 ,0.00 ,8.26E-06
19581,2,0.00 ,0.00 ,8.26E-06
19590,2,0.00 ,0.00 ,1.16E-05
19591,2,0.00 ,0.00 ,1.16E-05
19596,2,0.00 ,0.00 ,9.71E-06
10945,2,11969.01 ,0.00 ,1.02E-05
19612,2,0.00 ,0.00 ,9.75E-06
19618,2,0.00 ,0.00 ,8.07E-06
19622,2,33694.00 ,0.00 ,1.64E-05
19625,2,0.00 ,0.00 ,8.13E-06
19640,2,3911.14 ,0.00 ,8.73E-06
20440,2,4.97 ,0.00 ,8.37E-06
20443,2,4.97 ,0.00 ,8.37E-06
20444,2,4.97 ,0.00 ,8.37E-06
20405,2,37.83 ,0.00 ,1.04E-05
22487,2,0.00 ,0.00 ,9.81E-06
8402,2,0.00 ,0.01 ,8.79E-06
24395,2,0.00 ,0.01 ,7.72E-06
24396,2,0.00 ,0.01 ,7.66E-06
24398,2,0.00 ,0.01 ,7.93E-06
8403,2,0.00 ,0.01 ,8.79E-06
24423,2,0.00 ,0.01 ,7.93E-06
8410,2,0.00 ,0.01 ,8.79E-06
24432,2,12.99 ,0.01 ,8.18E-06
24433,2,0.00 ,0.01 ,8.84E-06
24438,2,0.00 ,0.01 ,7.70E-06
24439,2,0.00 ,0.01 ,7.66E-06
24442,2,0.00 ,0.01 ,7.93E-06
24444,2,0.00 ,0.01 ,9.42E-06
24449,2,0.00 ,0.01 ,8.42E-06
24457,2,0.00 ,0.01 ,7.93E-06
24464,2,0.00 ,0.01 ,7.75E-06
24466,2,0.00 ,0.01 ,7.62E-06
24477,2,0.00 ,0.01 ,8.00E-06
24480,2,0.00 ,0.01 ,7.73E-06
24038,2,0.00 ,0.01 ,7.77E-06
24487,2,0.00 ,0.01 ,7.67E-06
24491,2,0.00 ,0.01 ,7.69E-06
24496,2,0.00 ,0.01 ,7.73E-06
6359,2,0.00 ,0.01 ,9.32E-06
22108,2,0.00 ,0.00 ,9.11E-06
17962,2,0.00 ,0.00 ,8.44E-06
18499,2,0.00 ,0.00 ,8.82E-06
4844,2,2331.70 ,0.00 ,9.88E-06
4846,2,10697.02 ,0.00 ,1.04E-05
4856,2,1916.05 ,0.00 ,1.14E-05
4881,2,0.00 ,0.00 ,1.19E-05
4886,2,496.48 ,0.00 ,1.04E-05
4895,2,0.00 ,0.00 ,9.22E-06
4897,2,0.00 ,0.00 ,8.56E-06
4898,2,0.00 ,0.00 ,9.73E-06
4904,2,0.00 ,0.00 ,1.11E-05
4913,2,0.00 ,0.00 ,9.03E-06
4914,2,0.00 ,0.00 ,9.73E-06
4915,2,0.00 ,0.00 ,1.05E-05
4920,2,0.00 ,0.00 ,8.40E-06
4930,2,0.00 ,0.00 ,1.19E-05
4942,2,0.00 ,0.00 ,9.03E-06
6355,2,0.00 ,0.01 ,9.35E-06
11634,2,0.00 ,0.00 ,1.10E-05
11642,2,0.00 ,0.00 ,1.13E-05
11643,2,0.00 ,0.00 ,1.13E-05
11651,2,0.00 ,0.00 ,1.13E-05
11652,2,0.00 ,0.00 ,1.13E-05
11655,2,5052.35 ,0.00 ,1.13E-05
11658,2,0.00 ,0.00 ,1.13E-05
11665,2,0.00 ,0.00 ,8.65E-06
11667,2,0.00 ,0.01 ,8.18E-06
11670,2,1111.37 ,0.00 ,9.39E-06
11681,2,0.00 ,0.00 ,1.10E-05
11687,2,0.00 ,0.00 ,1.06E-05
6380,2,655.28 ,0.01 ,9.78E-06
11718,2,0.00 ,0.00 ,1.13E-05
11719,2,0.00 ,0.00 ,1.08E-05
11726,2,0.00 ,0.00 ,8.03E-06
11727,2,0.00 ,0.01 ,8.05E-06
11732,2,0.00 ,0.00 ,9.19E-06
11734,2,0.00 ,0.00 ,1.13E-05
11735,2,0.00 ,0.00 ,1.13E-05
11742,2,33694.00 ,0.00 ,1.61E-05
25082,2,0.00 ,0.01 ,7.67E-06
26257,2,0.00 ,0.00 ,9.64E-06
26262,2,0.00 ,0.00 ,1.08E-05
26263,2,0.00 ,0.00 ,1.08E-05
26266,2,0.00 ,0.00 ,1.08E-05
26267,2,0.00 ,0.00 ,1.08E-05
12823,2,0.00 ,0.00 ,8.92E-06
12828,2,6159.45 ,0.00 ,1.11E-05
12830,2,0.00 ,0.00 ,1.13E-05
12831,2,0.00 ,0.00 ,1.13E-05
12833,2,0.00 ,0.00 ,1.13E-05
12834,2,0.00 ,0.00 ,1.13E-05
12845,2,0.00 ,0.00 ,8.87E-06
27808,2,0.00 ,0.00 ,9.00E-06
13033,2,1663.98 ,0.01 ,8.96E-06
18526,2,0.00 ,0.00 ,8.48E-06
9585,2,3931.55 ,0.00 ,1.02E-05
18548,2,33694.00 ,0.00 ,1.65E-05
13516,2,813.22 ,0.00 ,1.15E-05
18565,2,0.00 ,0.00 ,9.12E-06
18572,2,0.00 ,0.00 ,9.58E-06
18577,2,0.00 ,0.00 ,9.84E-06
18588,2,0.00 ,0.00 ,1.01E-05
18589,2,0.00 ,0.00 ,9.12E-06
18594,2,0.00 ,0.00 ,9.12E-06
